timestamp,client_id,bw_requested
2024-09-11 08:00:00,4,1145
2024-09-11 09:00:00,4,3107
2024-09-11 10:00:00,4,1100
2024-09-11 11:00:00,4,2651
2024-09-11 12:00:00,4,944
2024-09-11 13:00:00,4,4878
2024-09-11 14:00:00,4,463
2024-09-11 15:00:00,4,1334
2024-09-11 16:00:00,4,1309
2024-09-11 17:00:00,4,745
2024-09-11 18:00:00,4,1970
2024-09-11 19:00:00,4,414
2024-09-11 20:00:00,4,2682
2024-09-11 21:00:00,4,1004
2024-09-11 22:00:00,4,4240
2024-09-11 23:00:00,4,3460
2024-09-12 00:00:00,4,1182
2024-09-12 01:00:00,4,1220
2024-09-12 02:00:00,4,1541
2024-09-12 03:00:00,4,1346
2024-09-12 04:00:00,4,4090
2024-09-12 05:00:00,4,4530
2024-09-12 06:00:00,4,2958
2024-09-12 07:00:00,4,4511
2024-09-12 08:00:00,4,2594
2024-09-12 09:00:00,4,4173
2024-09-12 10:00:00,4,3003
2024-09-12 11:00:00,4,4967
2024-09-12 12:00:00,4,240
2024-09-12 13:00:00,4,2918
2024-09-12 14:00:00,4,3117
2024-09-12 15:00:00,4,3898
2024-09-12 16:00:00,4,4358
2024-09-12 17:00:00,4,79
2024-09-12 18:00:00,4,2715
2024-09-12 19:00:00,4,2245
2024-09-12 20:00:00,4,4877
2024-09-12 21:00:00,4,157
2024-09-12 22:00:00,4,3759
2024-09-12 23:00:00,4,2502
2024-09-13 00:00:00,4,2012
2024-09-13 01:00:00,4,3401
2024-09-13 02:00:00,4,4485
2024-09-13 03:00:00,4,680
2024-09-13 04:00:00,4,2556
2024-09-13 05:00:00,4,2355
2024-09-13 06:00:00,4,3679
2024-09-13 07:00:00,4,1818
2024-09-13 08:00:00,4,2665
2024-09-13 09:00:00,4,1250
2024-09-13 10:00:00,4,2361
2024-09-13 11:00:00,4,2883
2024-09-13 12:00:00,4,3751
2024-09-13 13:00:00,4,2397
2024-09-13 14:00:00,4,4600
2024-09-13 15:00:00,4,2384
2024-09-13 16:00:00,4,4522
2024-09-13 17:00:00,4,3173
2024-09-13 18:00:00,4,555
2024-09-13 19:00:00,4,4126
2024-09-13 20:00:00,4,3888
2024-09-13 21:00:00,4,820
2024-09-13 22:00:00,4,4700
2024-09-13 23:00:00,4,2134
2024-09-14 00:00:00,4,4672
2024-09-14 01:00:00,4,3980
2024-09-14 02:00:00,4,1540
2024-09-14 03:00:00,4,817
2024-09-14 04:00:00,4,359
2024-09-14 05:00:00,4,274
2024-09-14 06:00:00,4,4436
2024-09-14 07:00:00,4,4680
2024-09-14 08:00:00,4,2019
2024-09-14 09:00:00,4,578
2024-09-14 10:00:00,4,729
2024-09-14 11:00:00,4,1011
2024-09-14 12:00:00,4,885
2024-09-14 13:00:00,4,4089
2024-09-14 14:00:00,4,972
2024-09-14 15:00:00,4,2313
2024-09-14 16:00:00,4,3074
2024-09-14 17:00:00,4,916
2024-09-14 18:00:00,4,521
2024-09-14 19:00:00,4,4445
2024-09-14 20:00:00,4,2897
2024-09-14 21:00:00,4,2847
2024-09-14 22:00:00,4,4871
2024-09-14 23:00:00,4,3405
2024-09-15 00:00:00,4,3205
2024-09-15 01:00:00,4,4552
2024-09-15 02:00:00,4,3965
2024-09-15 03:00:00,4,1602
2024-09-15 04:00:00,4,2051
2024-09-15 05:00:00,4,355
2024-09-15 06:00:00,4,1067
2024-09-15 07:00:00,4,3633
2024-09-15 08:00:00,4,4545
2024-09-15 09:00:00,4,3913
2024-09-15 10:00:00,4,3323
2024-09-15 11:00:00,4,3412
2024-09-15 12:00:00,4,4595
2024-09-15 13:00:00,4,2684
2024-09-15 14:00:00,4,198
2024-09-15 15:00:00,4,2900
2024-09-15 16:00:00,4,2984
2024-09-15 17:00:00,4,3375
2024-09-15 18:00:00,4,1192
2024-09-15 19:00:00,4,4235
2024-09-15 20:00:00,4,278
2024-09-15 21:00:00,4,2379
2024-09-15 22:00:00,4,3304
2024-09-15 23:00:00,4,1132
2024-09-16 00:00:00,4,460
2024-09-16 01:00:00,4,3002
2024-09-16 02:00:00,4,731
2024-09-16 03:00:00,4,148
2024-09-16 04:00:00,4,931
2024-09-16 05:00:00,4,1467
2024-09-16 06:00:00,4,2506
2024-09-16 07:00:00,4,4489
2024-09-16 08:00:00,4,1103
2024-09-16 09:00:00,4,4212
2024-09-16 10:00:00,4,3267
2024-09-16 11:00:00,4,1251
2024-09-16 12:00:00,4,2840
2024-09-16 13:00:00,4,1805
2024-09-16 14:00:00,4,793
2024-09-16 15:00:00,4,630
2024-09-16 16:00:00,4,700
2024-09-16 17:00:00,4,2518
2024-09-16 18:00:00,4,783
2024-09-16 19:00:00,4,2242
2024-09-16 20:00:00,4,1978
2024-09-16 21:00:00,4,4988
2024-09-16 22:00:00,4,371
2024-09-16 23:00:00,4,1734
2024-09-17 00:00:00,4,1096
2024-09-17 01:00:00,4,2201
2024-09-17 02:00:00,4,261
2024-09-17 03:00:00,4,717
2024-09-17 04:00:00,4,2527
2024-09-17 05:00:00,4,1897
2024-09-17 06:00:00,4,2766
2024-09-17 07:00:00,4,4179
2024-09-17 08:00:00,4,3416
2024-09-17 09:00:00,4,4084
2024-09-17 10:00:00,4,554
2024-09-17 11:00:00,4,2287
2024-09-17 12:00:00,4,3855
2024-09-17 13:00:00,4,806
2024-09-17 14:00:00,4,4076
2024-09-17 15:00:00,4,276
2024-09-17 16:00:00,4,4402
2024-09-17 17:00:00,4,3653
2024-09-17 18:00:00,4,73
2024-09-17 19:00:00,4,2744
2024-09-17 20:00:00,4,4931
2024-09-17 21:00:00,4,428
2024-09-17 22:00:00,4,2461
2024-09-17 23:00:00,4,661
2024-09-18 00:00:00,4,4134
2024-09-18 01:00:00,4,3705
2024-09-18 02:00:00,4,3559
2024-09-18 03:00:00,4,2430
2024-09-18 04:00:00,4,641
2024-09-18 05:00:00,4,1915
2024-09-18 06:00:00,4,3628
2024-09-18 07:00:00,4,333
2024-09-18 08:00:00,4,460
2024-09-18 09:00:00,4,2945
2024-09-18 10:00:00,4,1840
2024-09-18 11:00:00,4,3375
2024-09-18 12:00:00,4,260
2024-09-18 13:00:00,4,4071
2024-09-18 14:00:00,4,1805
2024-09-18 15:00:00,4,4118
2024-09-18 16:00:00,4,3819
2024-09-18 17:00:00,4,2875
2024-09-18 18:00:00,4,3699
2024-09-18 19:00:00,4,3082
2024-09-18 20:00:00,4,4987
2024-09-18 21:00:00,4,1449
2024-09-18 22:00:00,4,4335
2024-09-18 23:00:00,4,3932
2024-09-19 00:00:00,4,419
2024-09-19 01:00:00,4,2693
2024-09-19 02:00:00,4,1385
2024-09-19 03:00:00,4,2650
2024-09-19 04:00:00,4,1736
2024-09-19 05:00:00,4,473
2024-09-19 06:00:00,4,727
2024-09-19 07:00:00,4,928
2024-09-19 08:00:00,4,665
2024-09-19 09:00:00,4,2899
2024-09-19 10:00:00,4,782
2024-09-19 11:00:00,4,2836
2024-09-19 12:00:00,4,4412
2024-09-19 13:00:00,4,4139
2024-09-19 14:00:00,4,3187
2024-09-19 15:00:00,4,3422
2024-09-19 16:00:00,4,4011
2024-09-19 17:00:00,4,850
2024-09-19 18:00:00,4,526
2024-09-19 19:00:00,4,4170
2024-09-19 20:00:00,4,2727
2024-09-19 21:00:00,4,3734
2024-09-19 22:00:00,4,2029
2024-09-19 23:00:00,4,4029
2024-09-20 00:00:00,4,1722
2024-09-20 01:00:00,4,4786
2024-09-20 02:00:00,4,3684
2024-09-20 03:00:00,4,2818
2024-09-20 04:00:00,4,2045
2024-09-20 05:00:00,4,3320
2024-09-20 06:00:00,4,3725
2024-09-20 07:00:00,4,2252
2024-09-20 08:00:00,4,2217
2024-09-20 09:00:00,4,3258
2024-09-20 10:00:00,4,2835
2024-09-20 11:00:00,4,1547
2024-09-20 12:00:00,4,2581
2024-09-20 13:00:00,4,326
2024-09-20 14:00:00,4,4175
2024-09-20 15:00:00,4,2025
2024-09-20 16:00:00,4,1301
2024-09-20 17:00:00,4,1305
2024-09-20 18:00:00,4,3872
2024-09-20 19:00:00,4,4005
2024-09-20 20:00:00,4,2292
2024-09-20 21:00:00,4,1750
2024-09-20 22:00:00,4,4050
2024-09-20 23:00:00,4,880
2024-09-21 00:00:00,4,3382
2024-09-21 01:00:00,4,3604
2024-09-21 02:00:00,4,3103
2024-09-21 03:00:00,4,660
2024-09-21 04:00:00,4,1837
2024-09-21 05:00:00,4,788
2024-09-21 06:00:00,4,3079
2024-09-21 07:00:00,4,3594
2024-09-21 08:00:00,4,2865
2024-09-21 09:00:00,4,4683
2024-09-21 10:00:00,4,1188
2024-09-21 11:00:00,4,3804
2024-09-21 12:00:00,4,2710
2024-09-21 13:00:00,4,3557
2024-09-21 14:00:00,4,2648
2024-09-21 15:00:00,4,2391
2024-09-21 16:00:00,4,782
2024-09-21 17:00:00,4,322
2024-09-21 18:00:00,4,3503
2024-09-21 19:00:00,4,2816
2024-09-21 20:00:00,4,1596
2024-09-21 21:00:00,4,3642
2024-09-21 22:00:00,4,2268
2024-09-21 23:00:00,4,2920
2024-09-22 00:00:00,4,2502
2024-09-22 01:00:00,4,2212
2024-09-22 02:00:00,4,2874
2024-09-22 03:00:00,4,4216
2024-09-22 04:00:00,4,3540
2024-09-22 05:00:00,4,1273
2024-09-22 06:00:00,4,783
2024-09-22 07:00:00,4,3174
2024-09-22 08:00:00,4,837
2024-09-22 09:00:00,4,68
2024-09-22 10:00:00,4,2605
2024-09-22 11:00:00,4,93
2024-09-22 12:00:00,4,277
2024-09-22 13:00:00,4,1618
2024-09-22 14:00:00,4,87
2024-09-22 15:00:00,4,4194
2024-09-22 16:00:00,4,3506
2024-09-22 17:00:00,4,1324
2024-09-22 18:00:00,4,500
2024-09-22 19:00:00,4,3335
2024-09-22 20:00:00,4,504
2024-09-22 21:00:00,4,4076
2024-09-22 22:00:00,4,3583
2024-09-22 23:00:00,4,2205
2024-09-23 00:00:00,4,1483
2024-09-23 01:00:00,4,973
2024-09-23 02:00:00,4,3979
2024-09-23 03:00:00,4,3698
2024-09-23 04:00:00,4,4006
2024-09-23 05:00:00,4,2700
2024-09-23 06:00:00,4,3191
2024-09-23 07:00:00,4,1418
2024-09-23 08:00:00,4,4715
2024-09-23 09:00:00,4,3958
2024-09-23 10:00:00,4,1820
2024-09-23 11:00:00,4,2056
2024-09-23 12:00:00,4,3682
2024-09-23 13:00:00,4,1650
2024-09-23 14:00:00,4,177
2024-09-23 15:00:00,4,3808
2024-09-23 16:00:00,4,131
2024-09-23 17:00:00,4,3768
2024-09-23 18:00:00,4,1086
2024-09-23 19:00:00,4,709
2024-09-23 20:00:00,4,174
2024-09-23 21:00:00,4,4518
2024-09-23 22:00:00,4,4741
2024-09-23 23:00:00,4,1921
2024-09-24 00:00:00,4,3693
2024-09-24 01:00:00,4,1373
2024-09-24 02:00:00,4,1787
2024-09-24 03:00:00,4,3736
2024-09-24 04:00:00,4,4942
2024-09-24 05:00:00,4,3477
2024-09-24 06:00:00,4,4826
2024-09-24 07:00:00,4,2495
2024-09-24 08:00:00,4,3537
2024-09-24 09:00:00,4,2592
2024-09-24 10:00:00,4,2011
2024-09-24 11:00:00,4,2183
2024-09-24 12:00:00,4,3032
2024-09-24 13:00:00,4,2547
2024-09-24 14:00:00,4,4338
2024-09-24 15:00:00,4,1732
2024-09-24 16:00:00,4,2270
2024-09-24 17:00:00,4,2919
2024-09-24 18:00:00,4,1975
2024-09-24 19:00:00,4,2590
2024-09-24 20:00:00,4,2811
2024-09-24 21:00:00,4,470
2024-09-24 22:00:00,4,3924
2024-09-24 23:00:00,4,572
2024-09-25 00:00:00,4,3005
2024-09-25 01:00:00,4,3007
2024-09-25 02:00:00,4,3729
2024-09-25 03:00:00,4,596
2024-09-25 04:00:00,4,456
2024-09-25 05:00:00,4,890
2024-09-25 06:00:00,4,421
2024-09-25 07:00:00,4,1731
2024-09-25 08:00:00,4,249
2024-09-25 09:00:00,4,4109
2024-09-25 10:00:00,4,3714
2024-09-25 11:00:00,4,2412
2024-09-25 12:00:00,4,3986
2024-09-25 13:00:00,4,44
2024-09-25 14:00:00,4,4039
2024-09-25 15:00:00,4,2546
2024-09-25 16:00:00,4,4121
2024-09-25 17:00:00,4,2642
2024-09-25 18:00:00,4,1536
2024-09-25 19:00:00,4,15
2024-09-25 20:00:00,4,3204
2024-09-25 21:00:00,4,3536
2024-09-25 22:00:00,4,3395
2024-09-25 23:00:00,4,4218
2024-09-26 00:00:00,4,2719
2024-09-26 01:00:00,4,4683
2024-09-26 02:00:00,4,1829
2024-09-26 03:00:00,4,2173
2024-09-26 04:00:00,4,4993
2024-09-26 05:00:00,4,63
2024-09-26 06:00:00,4,1261
2024-09-26 07:00:00,4,56
2024-09-26 08:00:00,4,3973
2024-09-26 09:00:00,4,28
2024-09-26 10:00:00,4,1591
2024-09-26 11:00:00,4,3989
2024-09-26 12:00:00,4,428
2024-09-26 13:00:00,4,2496
2024-09-26 14:00:00,4,2081
2024-09-26 15:00:00,4,126
2024-09-26 16:00:00,4,2472
2024-09-26 17:00:00,4,1949
2024-09-26 18:00:00,4,2774
2024-09-26 19:00:00,4,4572
2024-09-26 20:00:00,4,2209
2024-09-26 21:00:00,4,1314
2024-09-26 22:00:00,4,468
2024-09-26 23:00:00,4,2182
2024-09-27 00:00:00,4,3323
2024-09-27 01:00:00,4,2459
2024-09-27 02:00:00,4,4949
2024-09-27 03:00:00,4,2153
2024-09-27 04:00:00,4,697
2024-09-27 05:00:00,4,818
2024-09-27 06:00:00,4,762
2024-09-27 07:00:00,4,1950
2024-09-27 08:00:00,4,2279
2024-09-27 09:00:00,4,1640
2024-09-27 10:00:00,4,4082
2024-09-27 11:00:00,4,932
2024-09-27 12:00:00,4,4383
2024-09-27 13:00:00,4,1467
2024-09-27 14:00:00,4,1769
2024-09-27 15:00:00,4,2975
2024-09-27 16:00:00,4,2937
2024-09-27 17:00:00,4,4778
2024-09-27 18:00:00,4,4125
2024-09-27 19:00:00,4,3802
2024-09-27 20:00:00,4,1030
2024-09-27 21:00:00,4,765
2024-09-27 22:00:00,4,1521
2024-09-27 23:00:00,4,4857
2024-09-28 00:00:00,4,1682
2024-09-28 01:00:00,4,375
2024-09-28 02:00:00,4,2415
2024-09-28 03:00:00,4,941
2024-09-28 04:00:00,4,220
2024-09-28 05:00:00,4,1520
2024-09-28 06:00:00,4,4564
2024-09-28 07:00:00,4,4486
2024-09-28 08:00:00,4,404
2024-09-28 09:00:00,4,3248
2024-09-28 10:00:00,4,3534
2024-09-28 11:00:00,4,3583
2024-09-28 12:00:00,4,983
2024-09-28 13:00:00,4,4964
2024-09-28 14:00:00,4,4809
2024-09-28 15:00:00,4,2381
2024-09-28 16:00:00,4,3532
2024-09-28 17:00:00,4,4209
2024-09-28 18:00:00,4,1337
2024-09-28 19:00:00,4,2521
2024-09-28 20:00:00,4,1394
2024-09-28 21:00:00,4,1161
2024-09-28 22:00:00,4,2554
2024-09-28 23:00:00,4,2936
2024-09-29 00:00:00,4,4001
2024-09-29 01:00:00,4,4049
2024-09-29 02:00:00,4,2018
2024-09-29 03:00:00,4,2555
2024-09-29 04:00:00,4,4434
2024-09-29 05:00:00,4,1451
2024-09-29 06:00:00,4,3983
2024-09-29 07:00:00,4,452
2024-09-29 08:00:00,4,4718
2024-09-29 09:00:00,4,94
2024-09-29 10:00:00,4,1012
2024-09-29 11:00:00,4,4576
2024-09-29 12:00:00,4,221
2024-09-29 13:00:00,4,1129
2024-09-29 14:00:00,4,4603
2024-09-29 15:00:00,4,4073
2024-09-29 16:00:00,4,1270
2024-09-29 17:00:00,4,2828
2024-09-29 18:00:00,4,393
2024-09-29 19:00:00,4,2603
2024-09-29 20:00:00,4,1538
2024-09-29 21:00:00,4,3956
2024-09-29 22:00:00,4,3291
2024-09-29 23:00:00,4,4697
2024-09-30 00:00:00,4,3394
2024-09-30 01:00:00,4,1268
2024-09-30 02:00:00,4,3155
2024-09-30 03:00:00,4,1339
2024-09-30 04:00:00,4,3975
2024-09-30 05:00:00,4,2856
2024-09-30 06:00:00,4,1090
2024-09-30 07:00:00,4,2433
2024-09-30 08:00:00,4,726
2024-09-30 09:00:00,4,140
2024-09-30 10:00:00,4,3407
2024-09-30 11:00:00,4,4290
2024-09-30 12:00:00,4,1642
2024-09-30 13:00:00,4,2798
2024-09-30 14:00:00,4,4154
2024-09-30 15:00:00,4,1482
2024-09-30 16:00:00,4,1451
2024-09-30 17:00:00,4,2987
2024-09-30 18:00:00,4,634
2024-09-30 19:00:00,4,2163
2024-09-30 20:00:00,4,4897
2024-09-30 21:00:00,4,3793
2024-09-30 22:00:00,4,2037
2024-09-30 23:00:00,4,4932
2024-10-01 00:00:00,4,1342
2024-09-01 00:00:00,5,1495
2024-09-01 01:00:00,5,4596
2024-09-01 02:00:00,5,1075
2024-09-01 03:00:00,5,4015
2024-09-01 04:00:00,5,2434
2024-09-01 05:00:00,5,1358
2024-09-01 06:00:00,5,1900
2024-09-01 07:00:00,5,1962
2024-09-01 08:00:00,5,3702
2024-09-01 09:00:00,5,650
2024-09-01 10:00:00,5,4012
2024-09-01 11:00:00,5,700
2024-09-01 12:00:00,5,3987
2024-09-01 13:00:00,5,3146
2024-09-01 14:00:00,5,1981
2024-09-01 15:00:00,5,2568
2024-09-01 16:00:00,5,1757
2024-09-01 17:00:00,5,2486
2024-09-01 18:00:00,5,1001
2024-09-01 19:00:00,5,3228
2024-09-01 20:00:00,5,536
2024-09-01 21:00:00,5,1189
2024-09-01 22:00:00,5,2249
2024-09-01 23:00:00,5,1343
2024-09-02 00:00:00,5,3404
2024-09-02 01:00:00,5,3120
2024-09-02 02:00:00,5,2071
2024-09-02 03:00:00,5,2636
2024-09-02 04:00:00,5,3006
2024-09-02 05:00:00,5,3762
2024-09-02 06:00:00,5,4186
2024-09-02 07:00:00,5,1005
2024-09-02 08:00:00,5,2989
2024-09-02 09:00:00,5,3188
2024-09-02 10:00:00,5,2089
2024-09-02 11:00:00,5,310
2024-09-02 12:00:00,5,153
2024-09-02 13:00:00,5,15
2024-09-02 14:00:00,5,4313
2024-09-02 15:00:00,5,2807
2024-09-02 16:00:00,5,2956
2024-09-02 17:00:00,5,4633
2024-09-02 18:00:00,5,414
2024-09-02 19:00:00,5,1923
2024-09-02 20:00:00,5,1043
2024-09-02 21:00:00,5,4397
2024-09-02 22:00:00,5,2667
2024-09-02 23:00:00,5,4004
2024-09-03 00:00:00,5,201
2024-09-03 01:00:00,5,203
2024-09-03 02:00:00,5,1350
2024-09-03 03:00:00,5,2865
2024-09-03 04:00:00,5,3077
2024-09-03 05:00:00,5,2161
2024-09-03 06:00:00,5,290
2024-09-03 07:00:00,5,2760
2024-09-03 08:00:00,5,1765
2024-09-03 09:00:00,5,3240
2024-09-03 10:00:00,5,4585
2024-09-03 11:00:00,5,3171
2024-09-03 12:00:00,5,3822
2024-09-03 13:00:00,5,1502
2024-09-03 14:00:00,5,1945
2024-09-03 15:00:00,5,1876
2024-09-03 16:00:00,5,4886
2024-09-03 17:00:00,5,3823
2024-09-03 18:00:00,5,3723
2024-09-03 19:00:00,5,4449
2024-09-03 20:00:00,5,4732
2024-09-03 21:00:00,5,2744
2024-09-03 22:00:00,5,921
2024-09-03 23:00:00,5,2432
2024-09-04 00:00:00,5,216
2024-09-04 01:00:00,5,1781
2024-09-04 02:00:00,5,62
2024-09-04 03:00:00,5,3640
2024-09-04 04:00:00,5,380
2024-09-04 05:00:00,5,1484
2024-09-04 06:00:00,5,3281
2024-09-04 07:00:00,5,3555
2024-09-04 08:00:00,5,734
2024-09-04 09:00:00,5,4728
2024-09-04 10:00:00,5,2120
2024-09-04 11:00:00,5,4336
2024-09-04 12:00:00,5,4162
2024-09-04 13:00:00,5,4833
2024-09-04 14:00:00,5,1950
2024-09-04 15:00:00,5,3900
2024-09-04 16:00:00,5,2976
2024-09-04 17:00:00,5,523
2024-09-04 18:00:00,5,3204
2024-09-04 19:00:00,5,85
2024-09-04 20:00:00,5,1051
2024-09-04 21:00:00,5,3455
2024-09-04 22:00:00,5,3887
2024-09-04 23:00:00,5,4073
2024-09-05 00:00:00,5,3007
2024-09-05 01:00:00,5,939
2024-09-05 02:00:00,5,2576
2024-09-05 03:00:00,5,4580
2024-09-05 04:00:00,5,1527
2024-09-05 05:00:00,5,3563
2024-09-05 06:00:00,5,773
2024-09-05 07:00:00,5,557
2024-09-05 08:00:00,5,4499
2024-09-05 09:00:00,5,850
2024-09-05 10:00:00,5,134
2024-09-05 11:00:00,5,1568
2024-09-05 12:00:00,5,3365
2024-09-05 13:00:00,5,4354
2024-09-05 14:00:00,5,2143
2024-09-05 15:00:00,5,3345
2024-09-05 16:00:00,5,83
2024-09-05 17:00:00,5,2204
2024-09-05 18:00:00,5,3787
2024-09-05 19:00:00,5,581
2024-09-05 20:00:00,5,1809
2024-09-05 21:00:00,5,1858
2024-09-05 22:00:00,5,2436
2024-09-05 23:00:00,5,2862
2024-09-06 00:00:00,5,2433
2024-09-06 01:00:00,5,257
2024-09-06 02:00:00,5,1595
2024-09-06 03:00:00,5,4441
2024-09-06 04:00:00,5,4702
2024-09-06 05:00:00,5,4809
2024-09-06 06:00:00,5,3533
2024-09-06 07:00:00,5,3020
2024-09-06 08:00:00,5,233
2024-09-06 09:00:00,5,119
2024-09-06 10:00:00,5,1446
2024-09-06 11:00:00,5,404
2024-09-06 12:00:00,5,945
2024-09-06 13:00:00,5,2872
2024-09-06 14:00:00,5,1954
2024-09-06 15:00:00,5,1514
2024-09-06 16:00:00,5,2244
2024-09-06 17:00:00,5,3264
2024-09-06 18:00:00,5,577
2024-09-06 19:00:00,5,3463
2024-09-06 20:00:00,5,1232
2024-09-06 21:00:00,5,3329
2024-09-06 22:00:00,5,53
2024-09-06 23:00:00,5,1762
2024-09-07 00:00:00,5,1613
2024-09-07 01:00:00,5,4441
2024-09-07 02:00:00,5,2261
2024-09-07 03:00:00,5,2193
2024-09-07 04:00:00,5,3331
2024-09-07 05:00:00,5,2143
2024-09-07 06:00:00,5,3493
2024-09-07 07:00:00,5,2789
2024-09-07 08:00:00,5,1807
2024-09-07 09:00:00,5,1215
2024-09-07 10:00:00,5,2087
2024-09-07 11:00:00,5,4376
2024-09-07 12:00:00,5,4139
2024-09-07 13:00:00,5,1079
2024-09-07 14:00:00,5,1464
2024-09-07 15:00:00,5,572
2024-09-07 16:00:00,5,3167
2024-09-07 17:00:00,5,3170
2024-09-07 18:00:00,5,1143
2024-09-07 19:00:00,5,4987
2024-09-07 20:00:00,5,4124
2024-09-07 21:00:00,5,3794
2024-09-07 22:00:00,5,1194
2024-09-07 23:00:00,5,440
2024-09-08 00:00:00,5,450
2024-09-08 01:00:00,5,1774
2024-09-08 02:00:00,5,2118
2024-09-08 03:00:00,5,1444
2024-09-08 04:00:00,5,3723
2024-09-08 05:00:00,5,1505
2024-09-08 06:00:00,5,573
2024-09-08 07:00:00,5,1155
2024-09-08 08:00:00,5,632
2024-09-08 09:00:00,5,3645
2024-09-08 10:00:00,5,2977
2024-09-08 11:00:00,5,3971
2024-09-08 12:00:00,5,4971
2024-09-08 13:00:00,5,3932
2024-09-08 14:00:00,5,3258
2024-09-08 15:00:00,5,187
2024-09-08 16:00:00,5,4271
2024-09-08 17:00:00,5,578
2024-09-08 18:00:00,5,1573
2024-09-08 19:00:00,5,4071
2024-09-08 20:00:00,5,3851
2024-09-08 21:00:00,5,2858
2024-09-08 22:00:00,5,3134
2024-09-08 23:00:00,5,1579
2024-09-09 00:00:00,5,366
2024-09-09 01:00:00,5,4048
2024-09-09 02:00:00,5,4531
2024-09-09 03:00:00,5,581
2024-09-09 04:00:00,5,141
2024-09-09 05:00:00,5,3910
2024-09-09 06:00:00,5,464
2024-09-09 07:00:00,5,4609
2024-09-09 08:00:00,5,200
2024-09-09 09:00:00,5,2360
2024-09-09 10:00:00,5,236
2024-09-09 11:00:00,5,3373
2024-09-09 12:00:00,5,437
2024-09-09 13:00:00,5,2353
2024-09-09 14:00:00,5,4003
2024-09-09 15:00:00,5,829
2024-09-09 16:00:00,5,4384
2024-09-09 17:00:00,5,4519
2024-09-09 18:00:00,5,935
2024-09-09 19:00:00,5,2488
2024-09-09 20:00:00,5,4009
2024-09-09 21:00:00,5,4841
2024-09-09 22:00:00,5,3716
2024-09-09 23:00:00,5,4985
2024-09-10 00:00:00,5,1247
2024-09-10 01:00:00,5,3740
2024-09-10 02:00:00,5,3272
2024-09-10 03:00:00,5,630
2024-09-10 04:00:00,5,3978
2024-09-10 05:00:00,5,4680
2024-09-10 06:00:00,5,655
2024-09-10 07:00:00,5,1430
2024-09-10 08:00:00,5,3020
2024-09-10 09:00:00,5,3982
2024-09-10 10:00:00,5,4325
2024-09-10 11:00:00,5,1156
2024-09-10 12:00:00,5,4904
2024-09-10 13:00:00,5,1391
2024-09-10 14:00:00,5,1860
2024-09-10 15:00:00,5,2482
2024-09-10 16:00:00,5,2460
2024-09-10 17:00:00,5,2826
2024-09-10 18:00:00,5,551
2024-09-10 19:00:00,5,1910
2024-09-10 20:00:00,5,1304
2024-09-10 21:00:00,5,4778
2024-09-10 22:00:00,5,3511
2024-09-10 23:00:00,5,2520
2024-09-11 00:00:00,5,3083
2024-09-11 01:00:00,5,232
2024-09-11 02:00:00,5,856
2024-09-11 03:00:00,5,1940
2024-09-11 04:00:00,5,2845
2024-09-11 05:00:00,5,3085
2024-09-11 06:00:00,5,1724
2024-09-11 07:00:00,5,1822
2024-09-11 08:00:00,5,3659
2024-09-11 09:00:00,5,2910
2024-09-11 10:00:00,5,1287
2024-09-11 11:00:00,5,2268
2024-09-11 12:00:00,5,3628
2024-09-11 13:00:00,5,607
2024-09-11 14:00:00,5,3299
2024-09-11 15:00:00,5,2122
2024-09-11 16:00:00,5,4023
2024-09-11 17:00:00,5,2107
2024-09-11 18:00:00,5,2292
2024-09-11 19:00:00,5,4435
2024-09-11 20:00:00,5,4374
2024-09-11 21:00:00,5,611
2024-09-11 22:00:00,5,3147
2024-09-11 23:00:00,5,81
2024-09-12 00:00:00,5,216
2024-09-12 01:00:00,5,2768
2024-09-12 02:00:00,5,767
2024-09-12 03:00:00,5,610
2024-09-12 04:00:00,5,2089
2024-09-12 05:00:00,5,3731
2024-09-12 06:00:00,5,1292
2024-09-12 07:00:00,5,1266
2024-09-12 08:00:00,5,85
2024-09-12 09:00:00,5,348
2024-09-12 10:00:00,5,648
2024-09-12 11:00:00,5,2487
2024-09-12 12:00:00,5,1974
2024-09-12 13:00:00,5,3195
2024-09-12 14:00:00,5,2406
2024-09-12 15:00:00,5,3863
2024-09-12 16:00:00,5,1010
2024-09-12 17:00:00,5,1054
2024-09-12 18:00:00,5,3861
2024-09-12 19:00:00,5,1881
2024-09-12 20:00:00,5,3077
2024-09-12 21:00:00,5,4495
2024-09-12 22:00:00,5,4431
2024-09-12 23:00:00,5,2501
2024-09-13 00:00:00,5,1115
2024-09-13 01:00:00,5,195
2024-09-13 02:00:00,5,1973
2024-09-13 03:00:00,5,1409
2024-09-13 04:00:00,5,1067
2024-09-13 05:00:00,5,4824
2024-09-13 06:00:00,5,328
2024-09-13 07:00:00,5,63
2024-09-13 08:00:00,5,3510
2024-09-13 09:00:00,5,2868
2024-09-13 10:00:00,5,4632
2024-09-13 11:00:00,5,3236
2024-09-13 12:00:00,5,3449
2024-09-13 13:00:00,5,2273
2024-09-13 14:00:00,5,1963
2024-09-13 15:00:00,5,1582
2024-09-13 16:00:00,5,1596
2024-09-13 17:00:00,5,347
2024-09-13 18:00:00,5,4175
2024-09-13 19:00:00,5,213
2024-09-13 20:00:00,5,4783
2024-09-13 21:00:00,5,1027
2024-09-13 22:00:00,5,2175
2024-09-13 23:00:00,5,2052
2024-09-14 00:00:00,5,4056
